Close,Volume,Volatility,Confidence,Sentiment,Category,timestamp,Ticker,Target_Price,Stop_Price,Horizon,Potential_Gain_%,Target_Date,Score
20.25382177185153,3390430.696975561,3.52,79.7,Neutral,Moderate,1762101473.137291,ABTS,23.285818891097705,20.317283746736667,7–10 Days,14.97,Nov 10,1193.1090000000002
253.23063855218055,3114540.0678578857,3.9,89.6,Neutral,Conservative,1762101312.158132,AAPB,280.8132988744796,260.7712842335121,10–20 Days,10.89,Nov 06,975.744
